order_id,line_id,order_date,order_month,customer_id,city,region,sales_channel,payment_method,age_band,loyalty_tier,product_id,category,sub_category,product_name,brand,quantity,unit_price,discount_pct,line_revenue,line_cost,line_margin,returned_flag,return_reason,refund_amount,net_revenue,customer_rating
O01286,L001913,2026-04-22,2026-04,C0209,Bengaluru,South,Website,Debit Card,18-24,Gold,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8639.04,0,8639.04,6100.0,2539.04,0,Not Returned,0.0,8639.04,4.8
O01286,L001914,2026-04-22,2026-04,C0209,Bengaluru,South,Website,Debit Card,18-24,Gold,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,2,2599.0,2,5094.04,3200.0,1894.04,0,Not Returned,0.0,5094.04,4.8
O01287,L001915,2026-02-01,2026-02,C0093,Chennai,South,Website,Net Banking,18-24,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,2,1899.0,0,3798.0,1520.0,2278.0,0,Not Returned,0.0,3798.0,5.0
O01287,L001916,2026-02-01,2026-02,C0093,Chennai,South,Website,Net Banking,18-24,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,863.04,0,863.04,320.0,543.04,0,Not Returned,0.0,863.04,5.0
O01288,L001917,2026-05-11,2026-05,C0518,Mumbai,West,Website,UPI,25-34,Silver,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2264.97,10,2038.47,1180.0,858.47,0,Not Returned,0.0,2038.47,4.7
O01289,L001918,2026-04-21,2026-04,C0031,Mumbai,West,Website,UPI,35-44,Basic,P033,Office,Furniture,Standing Desk Converter,WorkNest,1,6719.04,8,6181.52,4450.0,1731.52,1,Quality issue,6181.52,0.0,2.5
O01290,L001919,2026-02-18,2026-02,C0157,Chennai,South,App,UPI,25-34,Gold,P032,Home,Bedding,Cooling Pillow,NestEasy,2,2038.98,0,4077.96,1800.0,2277.96,0,Not Returned,0.0,4077.96,4.6
O01291,L001920,2026-02-03,2026-02,C0258,Bengaluru,South,Marketplace,UPI,55+,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3999.0,0,3999.0,2250.0,1749.0,0,Not Returned,0.0,3999.0,5.0
O01291,L001921,2026-02-03,2026-02,C0258,Bengaluru,South,Marketplace,UPI,55+,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,2,881.02,320.0,561.02,0,Not Returned,0.0,881.02,5.0
O01291,L001922,2026-02-03,2026-02,C0258,Bengaluru,South,Marketplace,UPI,55+,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,0,1324.98,610.0,714.98,0,Not Returned,0.0,1324.98,5.0
O01292,L001923,2026-02-13,2026-02,C0012,Delhi NCR,North,App,UPI,45-54,Basic,P014,Home,Decor,Aroma Diffuser,LumaHome,3,1499.0,10,4047.3,1860.0,2187.3,0,Not Returned,0.0,4047.3,3.9
O01293,L001924,2026-05-02,2026-05,C0374,Pune,West,Website,Debit Card,45-54,Silver,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,6,845.06,320.0,525.06,0,Not Returned,0.0,845.06,4.3
O01294,L001925,2026-01-03,2026-01,C0520,Mumbai,West,Website,Credit Card,25-34,Gold,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4499.0,2,4409.02,2950.0,1459.02,0,Not Returned,0.0,4409.02,5.0
O01295,L001926,2026-03-08,2026-03,C0522,Pune,West,Website,Cash on Delivery,18-24,Basic,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,916.98,23,706.07,320.0,386.07,1,Size mismatch,706.07,0.0,3.7
O01296,L001927,2026-05-08,2026-05,C0500,Bengaluru,South,App,Credit Card,35-44,Silver,P025,Wellness,Mindfulness,Meditation Cushion,ZenMove,1,1834.98,22,1431.28,850.0,581.28,0,Not Returned,0.0,1431.28,4.8
O01296,L001928,2026-05-08,2026-05,C0500,Bengaluru,South,App,Credit Card,35-44,Silver,P005,Fitness,Accessories,Foam Roller,ZenMove,4,999.0,22,3116.88,1640.0,1476.88,0,Not Returned,0.0,3116.88,4.8
O01297,L001929,2026-05-09,2026-05,C0003,Chennai,South,Website,UPI,45-54,Basic,P028,Travel,Accessories,Travel Neck Pillow,TripEase,1,881.02,18,722.44,300.0,422.44,0,Not Returned,0.0,722.44,4.6
O01297,L001930,2026-05-09,2026-05,C0003,Chennai,South,Website,UPI,45-54,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3999.0,22,3119.22,2250.0,869.22,0,Not Returned,0.0,3119.22,4.6
O01297,L001931,2026-05-09,2026-05,C0003,Chennai,South,Website,UPI,45-54,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1199.0,20,959.2,520.0,439.2,0,Not Returned,0.0,959.2,4.6
O01298,L001932,2026-05-19,2026-05,C0476,Hyderabad,South,App,UPI,35-44,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,2,4319.04,18,7083.23,5900.0,1183.23,0,Not Returned,0.0,7083.23,4.7
O01299,L001933,2026-04-04,2026-04,C0069,Hyderabad,South,Website,UPI,55+,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1499.0,18,1229.18,760.0,469.18,0,Not Returned,0.0,1229.18,4.9
O01299,L001934,2026-04-04,2026-04,C0069,Hyderabad,South,Website,UPI,55+,Basic,P011,Home,Storage,Foldable Storage Box,NestEasy,1,749.0,19,606.69,250.0,356.69,0,Not Returned,0.0,606.69,4.9
O01300,L001935,2026-05-06,2026-05,C0026,Chennai,South,Website,Credit Card,25-34,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,2,3058.98,10,5506.16,2700.0,2806.16,0,Not Returned,0.0,5506.16,4.3
O01301,L001936,2026-02-05,2026-02,C0060,Delhi NCR,North,Website,Debit Card,55+,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,2,671.04,0,1342.08,440.0,902.08,0,Not Returned,0.0,1342.08,4.5
O01302,L001937,2026-02-15,2026-02,C0421,Mumbai,West,Website,Cash on Delivery,45-54,Basic,P032,Home,Bedding,Cooling Pillow,NestEasy,2,1959.02,12,3447.88,1800.0,1647.88,0,Not Returned,0.0,3447.88,3.7
O01302,L001938,2026-02-15,2026-02,C0421,Mumbai,West,Website,Cash on Delivery,45-54,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,1,699.0,13,608.13,220.0,388.13,0,Not Returned,0.0,608.13,3.7
O01303,L001939,2026-01-06,2026-01,C0251,Mumbai,West,Website,Credit Card,35-44,Gold,P016,Office,Accessories,Laptop Stand,WorkNest,1,1324.98,1,1311.73,520.0,791.73,0,Not Returned,0.0,1311.73,3.5
O01304,L001940,2026-04-06,2026-04,C0374,Pune,West,Website,Cash on Delivery,45-54,Silver,P004,Fitness,Accessories,Yoga Mat Pro,ZenMove,1,1599.0,18,1311.18,760.0,551.18,0,Not Returned,0.0,1311.18,4.5
O01304,L001941,2026-04-06,2026-04,C0374,Pune,West,Website,Cash on Delivery,45-54,Silver,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1599.0,18,1311.18,700.0,611.18,0,Not Returned,0.0,1311.18,4.5
O01305,L001942,2026-02-12,2026-02,C0506,Mumbai,West,Website,Cash on Delivery,25-34,Basic,P004,Fitness,Accessories,Yoga Mat Pro,ZenMove,2,1646.97,5,3129.24,1520.0,1609.24,0,Not Returned,0.0,3129.24,5.0
O01305,L001943,2026-02-12,2026-02,C0506,Mumbai,West,Website,Cash on Delivery,25-34,Basic,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3603.97,7,3351.69,2070.0,1281.69,0,Not Returned,0.0,3351.69,5.0
O01306,L001944,2026-02-26,2026-02,C0133,Delhi NCR,North,Marketplace,UPI,35-44,Basic,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,1,1823.04,8,1677.2,760.0,917.2,1,Quality issue,1509.48,167.72000000000003,2.5
O01306,L001945,2026-02-26,2026-02,C0133,Delhi NCR,North,Marketplace,UPI,35-44,Basic,P026,Travel,Bags,Cabin Backpack,TripEase,1,3088.97,8,2841.85,1350.0,1491.85,0,Not Returned,0.0,2841.85,2.5
O01307,L001946,2026-03-07,2026-03,C0050,Bengaluru,South,Website,Credit Card,18-24,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2399.04,26,1775.29,1420.0,355.29,0,Not Returned,0.0,1775.29,4.3
O01307,L001947,2026-03-07,2026-03,C0050,Bengaluru,South,Website,Credit Card,18-24,Silver,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1247.04,26,922.81,610.0,312.81,1,Quality issue,922.81,0.0,4.3
O01308,L001948,2026-04-05,2026-04,C0435,Delhi NCR,North,App,Credit Card,18-24,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2650.98,20,2120.78,1600.0,520.78,0,Not Returned,0.0,2120.78,3.4
O01309,L001949,2026-02-02,2026-02,C0096,Pune,West,Marketplace,UPI,35-44,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2676.97,6,2516.35,1600.0,916.35,1,Changed mind,2516.35,0.0,2.4
O01310,L001950,2026-05-24,2026-05,C0179,Bengaluru,South,Website,Credit Card,35-44,Basic,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1599.0,11,1423.11,700.0,723.11,0,Not Returned,0.0,1423.11,5.0
O01311,L001951,2026-05-13,2026-05,C0077,Mumbai,West,Website,Net Banking,25-34,Silver,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,822.97,20,658.38,260.0,398.38,1,Changed mind,592.54,65.84000000000003,4.3
O01312,L001952,2026-05-16,2026-05,C0050,Bengaluru,South,Website,UPI,18-24,Silver,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2264.97,12,1993.17,1020.0,973.17,0,Not Returned,0.0,1993.17,5.0
O01315,L001953,2026-05-21,2026-05,C0156,Ahmedabad,West,App,UPI,25-34,Silver,P034,Wellness,Personal Care,Posture Corrector,CalmCare,1,1337.97,0,1337.97,540.0,797.97,0,Not Returned,0.0,1337.97,4.4
O01315,L001954,2026-05-21,2026-05,C0156,Ahmedabad,West,App,UPI,25-34,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2499.0,0,2499.0,1420.0,1079.0,0,Not Returned,0.0,2499.0,4.4
O01316,L001955,2026-01-20,2026-01,C0523,Chennai,South,Website,Credit Card,25-34,Basic,P020,Office,Tech,USB-C Hub,ConnectPro,2,2399.04,10,4318.27,2660.0,1658.27,0,Not Returned,0.0,4318.27,5.0
O01317,L001956,2026-03-08,2026-03,C0549,Mumbai,West,Website,Net Banking,35-44,Basic,P032,Home,Bedding,Cooling Pillow,NestEasy,2,1959.02,27,2860.17,1800.0,1060.17,0,Not Returned,0.0,2860.17,5.0
O01317,L001957,2026-03-08,2026-03,C0549,Mumbai,West,Website,Net Banking,35-44,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,979.02,25,734.26,410.0,324.26,0,Not Returned,0.0,734.26,5.0
O01318,L001958,2026-02-28,2026-02,C0265,Kochi,South,Website,Credit Card,35-44,Silver,P002,Fitness,Equipment,Resistance Band Set,FitPulse,2,881.02,6,1656.32,640.0,1016.32,0,Not Returned,0.0,1656.32,4.2
O01319,L001959,2026-03-14,2026-03,C0082,Hyderabad,South,Website,Debit Card,55+,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2199.0,27,1605.27,1020.0,585.27,0,Not Returned,0.0,1605.27,4.9
O01320,L001960,2026-05-12,2026-05,C0550,Mumbai,West,Marketplace,Credit Card,35-44,Silver,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1955.97,7,1819.05,1040.0,779.05,0,Not Returned,0.0,1819.05,3.9
O01321,L001961,2026-05-01,2026-05,C0374,Pune,West,Marketplace,Net Banking,45-54,Silver,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1543.97,0,1543.97,760.0,783.97,0,Not Returned,0.0,1543.97,4.4
O01321,L001962,2026-05-01,2026-05,C0374,Pune,West,Marketplace,Net Banking,45-54,Silver,P035,Travel,Accessories,Luggage Scale,TripEase,2,822.97,1,1629.48,420.0,1209.48,0,Not Returned,0.0,1629.48,4.4
O01322,L001963,2026-04-14,2026-04,C0543,Mumbai,West,Website,Cash on Delivery,18-24,Gold,P015,Office,Furniture,Ergonomic Chair,WorkNest,1,8999.0,9,8189.09,6100.0,2089.09,0,Not Returned,0.0,8189.09,3.4
O01323,L001964,2026-01-11,2026-01,C0462,Pune,West,Marketplace,UPI,25-34,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2399.04,5,2279.09,1420.0,859.09,0,Not Returned,0.0,2279.09,4.5
O01324,L001965,2026-01-23,2026-01,C0435,Delhi NCR,North,App,Net Banking,18-24,Basic,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1543.97,16,1296.93,620.0,676.93,1,Changed mind,1296.93,0.0,3.2
O01325,L001966,2026-01-17,2026-01,C0500,Bengaluru,South,Website,UPI,35-44,Silver,P007,Fitness,Apparel,Activewear Set,MoveWear,3,2111.04,10,5699.81,3060.0,2639.81,0,Not Returned,0.0,5699.81,4.5
O01325,L001967,2026-01-17,2026-01,C0500,Bengaluru,South,Website,UPI,35-44,Silver,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,2,2499.0,6,4698.12,2840.0,1858.12,0,Not Returned,0.0,4698.12,4.5
O01326,L001968,2026-03-23,2026-03,C0195,Bengaluru,South,Website,Credit Card,18-24,Silver,P030,Travel,Bags,Anti-Theft Sling Bag,TripEase,2,1861.02,0,3722.04,1520.0,2202.04,0,Not Returned,0.0,3722.04,4.7
O01327,L001969,2026-05-02,2026-05,C0310,Kochi,South,App,UPI,35-44,Basic,P012,Home,Lighting,Smart Desk Lamp,LumaHome,2,2242.98,12,3947.64,2360.0,1587.64,1,Not as expected,3947.64,0.0,3.6
O01328,L001970,2026-05-15,2026-05,C0103,Kochi,South,Marketplace,UPI,35-44,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,6178.97,0,6178.97,3950.0,2228.97,0,Not Returned,0.0,6178.97,3.6
O01328,L001971,2026-05-15,2026-05,C0103,Kochi,South,Marketplace,UPI,35-44,Basic,P035,Travel,Accessories,Luggage Scale,TripEase,1,822.97,0,822.97,210.0,612.97,0,Not Returned,0.0,822.97,3.6
O01328,L001972,2026-05-15,2026-05,C0103,Kochi,South,Marketplace,UPI,35-44,Basic,P017,Office,Accessories,Wireless Keyboard,KeyCraft,1,1899.0,0,1899.0,1040.0,859.0,0,Not Returned,0.0,1899.0,3.6
O01329,L001973,2026-02-11,2026-02,C0251,Mumbai,West,App,Credit Card,35-44,Gold,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2495.04,2,2445.14,1600.0,845.14,0,Not Returned,0.0,2445.14,4.6
O01330,L001974,2026-05-16,2026-05,C0191,Mumbai,West,Website,Credit Card,35-44,Silver,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,1,814.98,0,814.98,260.0,554.98,0,Not Returned,0.0,814.98,4.9
O01331,L001975,2026-03-05,2026-03,C0187,Bengaluru,South,Website,UPI,25-34,Basic,P024,Wellness,Hydration,Infuser Water Bottle,PureSip,3,822.97,26,1826.99,780.0,1046.99,0,Not Returned,0.0,1826.99,4.2
O01331,L001976,2026-03-05,2026-03,C0187,Bengaluru,South,Website,UPI,25-34,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,999.0,27,729.27,410.0,319.27,0,Not Returned,0.0,729.27,4.2
O01331,L001977,2026-03-05,2026-03,C0187,Bengaluru,South,Website,UPI,25-34,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2548.98,25,1911.74,1420.0,491.74,0,Not Returned,0.0,1911.74,4.2
O01332,L001978,2026-01-29,2026-01,C0374,Pune,West,App,UPI,45-54,Silver,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4588.98,0,4588.98,2950.0,1638.98,0,Not Returned,0.0,4588.98,5.0
O01333,L001979,2026-05-20,2026-05,C0400,Mumbai,West,Marketplace,Credit Card,35-44,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4588.98,10,4130.08,2950.0,1180.08,0,Not Returned,0.0,4130.08,3.9
O01334,L001980,2026-01-31,2026-01,C0399,Mumbai,West,App,UPI,45-54,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2547.02,15,2164.97,1600.0,564.97,0,Not Returned,0.0,2164.97,4.6
O01334,L001981,2026-01-31,2026-01,C0399,Mumbai,West,App,UPI,45-54,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1439.04,13,1251.96,760.0,491.96,0,Not Returned,0.0,1251.96,4.6
O01334,L001982,2026-01-31,2026-01,C0399,Mumbai,West,App,UPI,45-54,Basic,P013,Home,Cleaning,Handheld Vacuum,HomeJoy,1,4319.04,13,3757.56,2950.0,807.56,0,Not Returned,0.0,3757.56,4.6
O01335,L001983,2026-04-12,2026-04,C0355,Ahmedabad,West,Website,UPI,35-44,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,1,699.0,6,657.06,220.0,437.06,0,Not Returned,0.0,657.06,4.7
O01336,L001984,2026-03-22,2026-03,C0453,Chennai,South,Website,Debit Card,45-54,Silver,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1599.0,18,1311.18,700.0,611.18,0,Not Returned,0.0,1311.18,5.0
O01337,L001985,2026-05-06,2026-05,C0255,Pune,West,App,Credit Card,35-44,Silver,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1439.04,2,1410.26,620.0,790.26,0,Not Returned,0.0,1410.26,4.1
O01338,L001986,2026-02-03,2026-02,C0469,Chennai,South,Marketplace,Debit Card,25-34,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,1,890.01,320.0,570.01,0,Not Returned,0.0,890.01,4.2
O01339,L001987,2026-03-12,2026-03,C0335,Ahmedabad,West,Website,Credit Card,35-44,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2676.97,9,2436.04,1600.0,836.04,0,Not Returned,0.0,2436.04,4.6
O01340,L001988,2026-05-10,2026-05,C0127,Pune,West,Marketplace,UPI,35-44,Silver,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1175.02,8,1081.02,520.0,561.02,0,Not Returned,0.0,1081.02,3.3
O01341,L001989,2026-02-21,2026-02,C0165,Pune,West,Website,Cash on Delivery,45-54,Basic,P025,Wellness,Mindfulness,Meditation Cushion,ZenMove,1,1852.97,8,1704.73,850.0,854.73,0,Not Returned,0.0,1704.73,4.0
O01343,L001990,2026-05-04,2026-05,C0416,Mumbai,West,Marketplace,Cash on Delivery,25-34,Gold,P018,Office,Accessories,Vertical Mouse,KeyCraft,2,1543.97,7,2871.78,1520.0,1351.78,0,Not Returned,0.0,2871.78,4.1
O01344,L001991,2026-03-05,2026-03,C0374,Pune,West,Website,Credit Card,45-54,Silver,P014,Home,Decor,Aroma Diffuser,LumaHome,1,1469.02,12,1292.74,620.0,672.74,0,Not Returned,0.0,1292.74,4.3
O01345,L001992,2026-01-01,2026-01,C0479,Delhi NCR,North,App,UPI,18-24,Basic,P011,Home,Storage,Foldable Storage Box,NestEasy,1,749.0,0,749.0,250.0,499.0,0,Not Returned,0.0,749.0,3.4
O01346,L001993,2026-03-24,2026-03,C0472,Delhi NCR,North,App,Net Banking,35-44,Gold,P007,Fitness,Apparel,Activewear Set,MoveWear,3,2111.04,18,5193.16,3060.0,2133.16,0,Not Returned,0.0,5193.16,4.1
O01346,L001994,2026-03-24,2026-03,C0472,Delhi NCR,North,App,Net Banking,35-44,Gold,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2155.02,18,1767.12,1180.0,587.12,0,Not Returned,0.0,1767.12,4.1
O01347,L001995,2026-03-16,2026-03,C0458,Bengaluru,South,Website,UPI,25-34,Basic,P012,Home,Lighting,Smart Desk Lamp,LumaHome,1,2155.02,25,1616.26,1180.0,436.26,0,Not Returned,0.0,1616.26,5.0
O01347,L001996,2026-03-16,2026-03,C0458,Bengaluru,South,Website,UPI,25-34,Basic,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2199.0,25,1649.25,1020.0,629.25,0,Not Returned,0.0,1649.25,5.0
O01349,L001997,2026-03-19,2026-03,C0469,Chennai,South,Marketplace,Net Banking,25-34,Gold,P022,Wellness,Personal Care,Neck Massager,CalmCare,1,3603.97,2,3531.89,2070.0,1461.89,0,Not Returned,0.0,3531.89,3.8
O01349,L001998,2026-03-19,2026-03,C0469,Chennai,South,Marketplace,Net Banking,25-34,Gold,P026,Travel,Bags,Cabin Backpack,TripEase,1,2939.02,0,2939.02,1350.0,1589.02,0,Not Returned,0.0,2939.02,3.8
O01350,L001999,2026-04-18,2026-04,C0451,Mumbai,West,App,Credit Card,35-44,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5879.02,0,5879.02,3950.0,1929.02,0,Not Returned,0.0,5879.02,4.3
O01351,L002000,2026-04-02,2026-04,C0216,Delhi NCR,North,Marketplace,Credit Card,35-44,Silver,P002,Fitness,Equipment,Resistance Band Set,FitPulse,3,899.0,18,2211.54,960.0,1251.54,0,Not Returned,0.0,2211.54,3.7
O01352,L002001,2026-05-04,2026-05,C0394,Bengaluru,South,Website,Credit Card,18-24,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,5879.02,20,4703.22,3950.0,753.22,0,Not Returned,0.0,4703.22,4.8
O01352,L002002,2026-05-04,2026-05,C0394,Bengaluru,South,Website,Credit Card,18-24,Basic,P020,Office,Tech,USB-C Hub,ConnectPro,1,2499.0,20,1999.2,1330.0,669.2,0,Not Returned,0.0,1999.2,4.8
O01352,L002003,2026-05-04,2026-05,C0394,Bengaluru,South,Website,Credit Card,18-24,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1299.0,20,1039.2,610.0,429.2,0,Not Returned,0.0,1039.2,4.8
O01354,L002004,2026-03-16,2026-03,C0242,Chennai,South,Website,UPI,45-54,Basic,P006,Fitness,Wearables,Heart Rate Band,PulseTrack,1,2449.02,23,1885.75,1420.0,465.75,1,Quality issue,1697.17,188.57999999999993,3.8
O01355,L002005,2026-03-14,2026-03,C0476,Hyderabad,South,Website,Credit Card,35-44,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3999.0,25,2999.25,2250.0,749.25,0,Not Returned,0.0,2999.25,4.4
O01355,L002006,2026-03-14,2026-03,C0476,Hyderabad,South,Website,Credit Card,35-44,Basic,P009,Home,Kitchen,Air Fryer 4L,HomeJoy,1,6118.98,25,4589.23,3950.0,639.23,1,Quality issue,4589.23,0.0,4.4
O01356,L002007,2026-05-17,2026-05,C0314,Delhi NCR,North,App,UPI,25-34,Basic,P012,Home,Lighting,Smart Desk Lamp,LumaHome,2,2111.04,12,3715.43,2360.0,1355.43,0,Not Returned,0.0,3715.43,3.8
O01357,L002008,2026-03-13,2026-03,C0111,Pune,West,App,Credit Card,25-34,Silver,P027,Travel,Accessories,Packing Cube Set,TripEase,1,1175.02,9,1069.27,410.0,659.27,1,Quality issue,962.34,106.92999999999995,2.9
O01358,L002009,2026-05-11,2026-05,C0355,Ahmedabad,West,Website,Debit Card,35-44,Basic,P018,Office,Accessories,Vertical Mouse,KeyCraft,3,1439.04,18,3540.04,2280.0,1260.04,0,Not Returned,0.0,3540.04,4.1
O01358,L002010,2026-05-11,2026-05,C0355,Ahmedabad,West,Website,Debit Card,35-44,Basic,P031,Fitness,Equipment,Kettlebell 8KG,IronFlex,1,2676.97,20,2141.58,1600.0,541.58,0,Not Returned,0.0,2141.58,4.1
O01359,L002011,2026-01-27,2026-01,C0176,Bengaluru,South,Website,UPI,35-44,Gold,P016,Office,Accessories,Laptop Stand,WorkNest,1,1273.02,15,1082.07,520.0,562.07,0,Not Returned,0.0,1082.07,4.8
O01360,L002012,2026-03-04,2026-03,C0253,Bengaluru,South,Website,UPI,25-34,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3999.0,3,3879.03,2250.0,1629.03,0,Not Returned,0.0,3879.03,4.7
O01360,L002013,2026-03-04,2026-03,C0253,Bengaluru,South,Website,UPI,25-34,Basic,P005,Fitness,Accessories,Foam Roller,ZenMove,1,999.0,5,949.05,410.0,539.05,0,Not Returned,0.0,949.05,4.7
O01360,L002014,2026-03-04,2026-03,C0253,Bengaluru,South,Website,UPI,25-34,Basic,P001,Fitness,Equipment,Smart Skipping Rope,FitPulse,1,1324.98,7,1232.23,610.0,622.23,0,Not Returned,0.0,1232.23,4.7
O01361,L002015,2026-01-20,2026-01,C0304,Delhi NCR,North,App,UPI,35-44,Gold,P014,Home,Decor,Aroma Diffuser,LumaHome,2,1499.0,10,2698.2,1240.0,1458.2,0,Not Returned,0.0,2698.2,4.2
O01361,L002016,2026-01-20,2026-01,C0304,Delhi NCR,North,App,UPI,35-44,Gold,P018,Office,Accessories,Vertical Mouse,KeyCraft,1,1439.04,12,1266.36,760.0,506.36,0,Not Returned,0.0,1266.36,4.2
O01362,L002017,2026-05-24,2026-05,C0110,Hyderabad,South,Website,Cash on Delivery,25-34,Basic,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,3,4078.98,10,11013.25,6750.0,4263.25,0,Not Returned,0.0,11013.25,4.2
O01362,L002018,2026-05-24,2026-05,C0110,Hyderabad,South,Website,Cash on Delivery,25-34,Basic,P020,Office,Tech,USB-C Hub,ConnectPro,1,2499.0,10,2249.1,1330.0,919.1,0,Not Returned,0.0,2249.1,4.2
O01362,L002019,2026-05-24,2026-05,C0110,Hyderabad,South,Website,Cash on Delivery,25-34,Basic,P016,Office,Accessories,Laptop Stand,WorkNest,2,1299.0,12,2286.24,1040.0,1246.24,0,Not Returned,0.0,2286.24,4.2
O01363,L002020,2026-01-24,2026-01,C0374,Pune,West,Website,UPI,45-54,Silver,P018,Office,Accessories,Vertical Mouse,KeyCraft,2,1528.98,15,2599.27,1520.0,1079.27,0,Not Returned,0.0,2599.27,4.3
O01364,L002021,2026-04-15,2026-04,C0166,Kochi,South,Website,UPI,25-34,Silver,P029,Travel,Tech,Universal Travel Adapter,ConnectPro,1,1599.0,0,1599.0,700.0,899.0,0,Not Returned,0.0,1599.0,4.1
O01364,L002022,2026-04-15,2026-04,C0166,Kochi,South,Website,UPI,25-34,Silver,P003,Fitness,Equipment,Adjustable Dumbbell Pair,IronFlex,1,3839.04,0,3839.04,2250.0,1589.04,0,Not Returned,0.0,3839.04,4.1
O01365,L002023,2026-05-05,2026-05,C0056,Delhi NCR,North,Website,Net Banking,45-54,Silver,P007,Fitness,Apparel,Activewear Set,MoveWear,1,2155.02,2,2111.92,1020.0,1091.92,1,Size mismatch,1900.73,211.19000000000005,4.2
O01366,L002024,2026-04-14,2026-04,C0403,Bengaluru,South,Marketplace,Credit Card,35-44,Gold,P002,Fitness,Equipment,Resistance Band Set,FitPulse,1,899.0,8,827.08,320.0,507.08,0,Not Returned,0.0,827.08,4.3
O01367,L002025,2026-03-14,2026-03,C0357,Chennai,South,Website,Credit Card,35-44,Basic,P008,Fitness,Apparel,Compression T-Shirt,MoveWear,1,1222.98,0,1222.98,520.0,702.98,0,Not Returned,0.0,1222.98,4.4
O01367,L002026,2026-03-14,2026-03,C0357,Chennai,South,Website,Credit Card,35-44,Basic,P021,Wellness,Personal Care,Sleep Mask,CalmCare,1,699.0,0,699.0,220.0,479.0,0,Not Returned,0.0,699.0,4.4
